SeriesId,Year,Ratio
1301,2015,0.0
1401,1983,0.0
1401,1984,0.0
1401,1985,0.0
1401,1986,0.0
1401,1987,0.0
1401,1988,0.0
1401,1989,0.0
1401,1990,0.0
1401,1991,0.548328129322
1401,1992,0.591270398226
1401,1993,0.619429252771
1401,1994,0.591809851664
1401,1995,0.761837457337
1401,1996,0.787888336859
1401,1997,0.787771741266
1401,1998,0.786297685106
1401,1999,0.620074320162
1401,2000,0.594275660408
1401,2001,0.601709419518
1401,2002,0.630818910738
1401,2003,0.62147138281
1401,2004,0.62851835251
1401,2005,0.631234138972
1401,2006,0.640080646168
1401,2007,0.654315974241
1401,2008,0.634286400271
1401,2009,0.587357884071
1401,2010,0.560514584681
1401,2011,0.546053146878
1401,2012,0.580145972137
1401,2013,0.541114810647
1401,2014,0.0
1401,2015,0.0
1501,1983,0.0
1501,1984,0.0
1501,1985,0.0
1501,1986,0.0
1501,1987,0.0
1501,1988,0.0
1501,1989,0.0
1501,1990,0.480448859853
1501,1991,0.288969876078
1501,1992,0.356999948263
1501,1993,0.320577107379
1501,1994,0.518391233694
1501,1995,0.588353875072
1501,1996,0.611376534084
1501,1997,0.602008871418
1501,1998,0.614331735339
1501,1999,0.618917265188
1501,2000,0.781592238409
1501,2001,0.607815782171
1501,2002,0.582393643938
1501,2003,0.629817874876
1501,2004,0.621135491437
1501,2005,0.820417152852
1501,2006,0.615342052832
1501,2007,0.585038199517
1501,2008,0.594624786367
1501,2009,0.607935468083
1501,2010,0.756013105834
1501,2011,0.593678539
1501,2012,0.751229277903
1501,2013,0.562275817604
1501,2014,0.0
1501,2015,0.0
1502,1983,0.0
1502,1984,0.0
1502,1985,0.0
1502,1986,0.0
1502,1987,0.0
1502,1988,0.0
1502,1989,0.0
1502,1990,0.26047548164
1502,1991,0.284924951214
1502,1992,0.353790040193
1502,1993,0.320577107379
1502,1994,0.518391233694
1502,1995,0.33113903488
1502,1996,0.396836437954
1502,1997,0.38728005864
1502,1998,0.395205699898
1502,1999,0.400641339745
1502,2000,0.564910769851
1502,2001,0.387582877385
1502,2002,0.37529068932
1502,2003,0.423636705941
1502,2004,0.418238870833
1502,2005,0.613363392562
1502,2006,0.413401725645
1502,2007,0.376061900843
1502,2008,0.388017017483
1502,2009,0.409889338936
1502,2010,0.510743262365
1502,2011,0.351143610949
1502,2012,0.542950468985
1502,2013,0.356901728885
1502,2014,0.0
1502,2015,0.0
1503,1983,0.0
1503,1984,0.0
1503,1985,0.0
1503,1986,0.0
1503,1987,0.0
1503,1988,0.0
1503,1989,0.0
1503,1990,0.26047548164
1503,1991,0.284924951214
1503,1992,0.353790040193
1503,1993,0.320577107379
1503,1994,0.518391233694
1503,1995,0.33113903488
1503,1996,0.396836437954
1503,1997,0.38728005864
1503,1998,0.395205699898
1503,1999,0.400641339745
1503,2000,0.564910769851
1503,2001,0.387582877385
1503,2002,0.37529068932
1503,2003,0.423636705941
1503,2004,0.418238870833
1503,2005,0.613363392562
1503,2006,0.413401725645
1503,2007,0.376061900843
1503,2008,0.388017017483
1503,2009,0.409889338936
1503,2010,0.510743262365
1503,2011,0.351143610949
1503,2012,0.542950468985
1503,2013,0.356901728885
1503,2014,0.0
1503,2015,0.0
1601,1983,0.0
1601,1984,0.0
1601,1985,0.0
1601,1986,0.0
1601,1987,0.0
1601,1988,0.0
1601,1989,0.0
1601,1990,0.0
1601,1991,0.0824686360684
1601,1992,0.115174756773
1601,1993,0.342707694891
1601,1994,0.255301232782
1601,1995,0.316798297025
1601,1996,0.404084841379
1601,1997,0.0969450624799
1601,1998,0.126607490535
1601,1999,0.353801114802
1601,2000,0.120127415873
1601,2001,0.100907873913
1601,2002,0.425391519212
1601,2003,0.139175489288
1601,2004,0.168154494699
1601,2005,0.637823023362
1601,2006,0.241268198135
1601,2007,0.188109935926
1601,2008,0.397796122572
1601,2009,0.173069357849
1601,2010,0.289136091474
1601,2011,0.0367402536672
1601,2012,0.0
1601,2013,0.0
1601,2014,0.0
1601,2015,0.0
1701,1983,0.0
1701,1984,0.0
1701,1985,0.0
1701,1986,0.0
1701,1987,0.0
1701,1988,0.0
1701,1989,0.0
1701,1990,0.144142274687
1701,1991,0.133661876855
1701,1992,0.176100707382
1701,1993,0.212755326643
1701,1994,0.358045956914
1701,1995,0.243716845936
1701,1996,0.285524799831
1701,1997,0.267160388112
1701,1998,0.297297943407
1701,1999,0.314824969578
1701,2000,0.533339102109
1701,2001,0.360747841552
1701,2002,0.350113108802
1701,2003,0.394481654519
1701,2004,0.362930746553
1701,2005,0.564608676296
1701,2006,0.350593036091
1701,2007,0.358057978985
1701,2008,0.347756838875
1701,2009,0.25416540143
1701,2010,0.405694528395
1701,2011,0.245772872125
1701,2012,0.217895104267
1701,2013,0.192143050609
1701,2014,0.0
1701,2015,0.0
1702,1983,0.0
1702,1984,0.0
1702,1985,0.0
1702,1986,0.0
1702,1987,0.0
1702,1988,0.0
1702,1989,0.0
1702,1990,0.140880641593
1702,1991,0.129954932663
1702,1992,0.172890799312
1702,1993,0.212678346388
1702,1994,0.35796910224
1702,1995,0.243716845936
1702,1996,0.285524799831
1702,1997,0.232894323564
1702,1998,0.263003387992
1702,1999,0.280495474447
1702,2000,0.498937042058
1702,2001,0.360730298962
1702,2002,0.349431092758
1702,2003,0.392755211603
1702,2004,0.358141666766
1702,2005,0.555586837537
1702,2006,0.349920934161
1702,2007,0.356943699038
1702,2008,0.310939672637
1702,2009,0.235999556431
1702,2010,0.352370634302
1702,2011,0.1796617751
1702,2012,0.164223887096
1702,2013,0.192143050609
1702,2014,0.0
1702,2015,0.0
1703,1983,0.0
1703,1984,0.0
1703,1985,0.0
1703,1986,0.0
1703,1987,0.0
1703,1988,0.0
1703,1989,0.0
1703,1990,0.140880641593
1703,1991,0.129954932663
1703,1992,0.172890799312
1703,1993,0.212678346388
1703,1994,0.35796910224
1703,1995,0.243716845936
1703,1996,0.285524799831
1703,1997,0.232894323564
1703,1998,0.263003387992
1703,1999,0.280495474447
1703,2000,0.498937042058
1703,2001,0.360730298962
1703,2002,0.349431092758
1703,2003,0.392755211603
1703,2004,0.358141666766
1703,2005,0.555586837537
1703,2006,0.349920934161
1703,2007,0.356943699038
1703,2008,0.310939672637
1703,2009,0.235999556431
1703,2010,0.352370634302
1703,2011,0.1796617751
1703,2012,0.164223887096
1703,2013,0.192143050609
1703,2014,0.0
1703,2015,0.0
1801,1983,0.000748660389407
1801,1984,0.0
1801,1985,0.00183813454788
1801,1986,0.0552238145433
1801,1987,0.345874339582
1801,1988,0.0517605013046
1801,1989,0.252965918818
1801,1990,0.287381094226
1801,1991,0.13366581342
1801,1992,0.519419696256
1801,1993,0.294004376612
1801,1994,0.0798689601139
1801,1995,0.403107075099
1801,1996,0.118162415508
1801,1997,0.236034605714
1801,1998,0.374670818893
1801,1999,0.32970554216
1801,2000,0.382485182633
1801,2001,0.162601873773
1801,2002,0.388483605934
1801,2003,0.203881066383
1801,2004,0.183638367707
1801,2005,0.408396273123
1801,2006,0.308564151464
1801,2007,0.199839307672
1801,2008,0.302635452088
1801,2009,0.293334894506
1801,2010,0.309815433621
1801,2011,0.217475193086
1801,2012,0.151437055028
1801,2013,0.130400953804
1801,2014,0.0272822258398
1801,2015,0.0
1802,1983,0.000748660389407
1802,1984,0.0
1802,1985,0.0
1802,1986,0.00896945146626
1802,1987,0.0231898462888
1802,1988,0.0217715954986
1802,1989,0.0800143639053
1802,1990,0.235935522007
1802,1991,0.106071761088
1802,1992,0.318519095631
1802,1993,0.236716435616
1802,1994,0.0311993596581
1802,1995,0.265904293659
1802,1996,0.0789024304547
1802,1997,0.0381367795564
1802,1998,0.313615329081
1802,1999,0.311426812673
1802,2000,0.363375608838
1802,2001,0.151651803405
1802,2002,0.373614119509
1802,2003,0.19248293692
1802,2004,0.158265014446
1802,2005,0.351642299282
1802,2006,0.300008295584
1802,2007,0.192743208971
1802,2008,0.287487678613
1802,2009,0.234435870131
1802,2010,0.293420496745
1802,2011,0.195054533184
1802,2012,0.0425254193977
1802,2013,0.0
1802,2014,0.0
1802,2015,0.0
1901,1983,0.0
1901,1984,0.0
1901,1985,0.0
1901,1986,0.0
1901,1987,0.0
1901,1988,0.0
1901,1989,0.0
1901,1990,0.0
1901,1991,0.981635995846
1901,1992,0.981481899614
1901,1993,0.981309469399
1901,1994,0.981123725563
1901,1995,0.980934393317
1901,1996,0.980714782987
1901,1997,0.980538432712
1901,1998,0.980362308741
1901,1999,0.980185916518
1901,2000,0.979982938592
1901,2001,0.979754996352
1901,2002,0.979523572063
1901,2003,0.974543866162
1901,2004,0.974190448444
1901,2005,0.973805538089
1901,2006,0.973382023382
1901,2007,0.972921616123
1901,2008,0.972449214849
1901,2009,0.972013698359
1901,2010,0.971614629662
1901,2011,0.971236333015
1901,2012,0.970850772265
1901,2013,0.970495423579
1901,2014,0.970141872079
1901,2015,0.970141872079
1902,1983,0.0
1902,1984,0.0
1902,1985,0.0
1902,1986,0.0
1902,1987,0.0
1902,1988,0.0
1902,1989,0.0
1902,1990,0.0
1902,1991,0.707114299599
1902,1992,0.694809264218
1902,1993,0.70349601742
1902,1994,0.705494028429
1902,1995,0.707373434713
1902,1996,0.70930623536
1902,1997,0.714960781445
1902,1998,0.716250208099
1902,1999,0.717823904801
1902,2000,0.703190290093
1902,2001,0.702807971071
1902,2002,0.703344722028
1902,2003,0.724036871876
1902,2004,0.725138992358
1902,2005,0.696086534695
1902,2006,0.679894612773
1902,2007,0.677703683515
1902,2008,0.674246313044
1902,2009,0.674988610252
1902,2010,0.673289025457
1902,2011,0.668797373638
1902,2012,0.661553686948
1902,2013,0.662380646674
1902,2014,0.658915129522
1902,2015,0.647302207136
2101,1983,0.0
2101,1984,0.0
2101,1985,0.0
2101,1986,0.0
2101,1987,0.0
2101,1988,0.0
2101,1989,0.0
2101,1990,0.644166541734
2101,1991,0.474466622368
2101,1992,0.434130292512
2101,1993,0.447638224909
2101,1994,0.523442570993
2101,1995,0.513926809293
2101,1996,0.455510424891
2101,1997,0.402999018099
2101,1998,0.187059953565
2101,1999,0.394710647097
2101,2000,0.539901632602
2101,2001,0.542430402537
2101,2002,0.591116364268
2101,2003,0.58419348163
2101,2004,0.433663017783
2101,2005,0.467919532812
2101,2006,0.483385657421
2101,2007,0.613100176499
2101,2008,0.630652601417
2101,2009,0.657736457242
2101,2010,0.603198471733
2101,2011,0.584509529074
2101,2012,0.577912825924
2101,2013,0.326092865759
2101,2014,0.026608353559
2101,2015,0.0
2102,1983,0.0
2102,1984,0.0
2102,1985,0.0
2102,1986,0.0
2102,1987,0.0
2102,1988,0.0
2102,1989,0.0
2102,1990,0.356368775275
2102,1991,0.391937799509
2102,1992,0.341848672301
2102,1993,0.380496704853
2102,1994,0.440555747036
2102,1995,0.434092830917
2102,1996,0.380745278189
2102,1997,0.351915983526
2102,1998,0.135971629493
2102,1999,0.325073434195
2102,2000,0.465985181489
2102,2001,0.467283904686
2102,2002,0.519171168917
2102,2003,0.52672779323
2102,2004,0.382108126182
2102,2005,0.391321838669
2102,2006,0.397495109913
2102,2007,0.363850454107
2102,2008,0.39061258336
2102,2009,0.40422079127
2102,2010,0.377478750218
2102,2011,0.349090698142
2102,2012,0.36517955551
2102,2013,0.281916703042
2102,2014,0.0234283699443
2102,2015,0.0
2103,1983,0.0
2103,1984,0.0
2103,1985,0.0
2103,1986,0.0
2103,1987,0.0
2103,1988,0.0
2103,1989,0.0
2103,1990,0.356368775275
2103,1991,0.391937799509
2103,1992,0.341848672301
2103,1993,0.380496704853
2103,1994,0.440555747036
2103,1995,0.434092830917
2103,1996,0.380745278189
2103,1997,0.351915983526
2103,1998,0.135971629493
2103,1999,0.325073434195
2103,2000,0.465985181489
2103,2001,0.467283904686
2103,2002,0.519171168917
2103,2003,0.52672779323
2103,2004,0.382108126182
2103,2005,0.391321838669
2103,2006,0.397495109913
2103,2007,0.363850454107
2103,2008,0.39061258336
2103,2009,0.40422079127
2103,2010,0.377478750218
2103,2011,0.349090698142
2103,2012,0.36517955551
2103,2013,0.281916703042
2103,2014,0.0234283699443
2103,2015,0.0
2201,1983,0.0
2201,1984,0.0
2201,1985,0.0
2201,1986,0.0
2201,1987,0.0
2201,1988,0.0
2201,1989,0.0
2201,1990,0.358645135423
2201,1991,0.369576876446
2201,1992,0.392789482707
2201,1993,0.415462443131
2201,1994,0.427796001472
2201,1995,0.564970906154
2201,1996,0.353862255832
2201,1997,0.355014128531
2201,1998,0.179417867533
2201,1999,0.467906838603
2201,2000,0.477372524045
2201,2001,0.524041454984
2201,2002,0.315588509165
2201,2003,0.30254403966
2201,2004,0.329641854946
2201,2005,0.291948776559
2201,2006,0.294897233194
2201,2007,0.303731766658
2201,2008,0.375753022016
2201,2009,0.38603370708
2201,2010,0.322141910986
2201,2011,0.335354751627
2201,2012,0.224099593065
2201,2013,0.019437082969
2201,2014,0.0
2201,2015,0.0
2202,1983,0.0
2202,1984,0.0
2202,1985,0.0
2202,1986,0.0
2202,1987,0.0
2202,1988,0.0
2202,1989,0.0
2202,1990,0.0665498665159
2202,1991,0.085807023224
2202,1992,0.0749664313079
2202,1993,0.117256020905
2202,1994,0.138547920571
2202,1995,0.339189691795
2202,1996,0.345266290649
2202,1997,0.32539042216
2202,1998,0.164740203728
2202,1999,0.40897985672
2202,2000,0.407260102452
2202,2001,0.474712430201
2202,2002,0.279412320825
2202,2003,0.218214621152
2202,2004,0.301858859137
2202,2005,0.263623144295
2202,2006,0.252956671594
2202,2007,0.273552126754
2202,2008,0.315550561709
2202,2009,0.340014178242
2202,2010,0.273551603853
2202,2011,0.250584345607
2202,2012,0.188798273845
2202,2013,0.0193141281267
2202,2014,0.0
2202,2015,0.0
2203,1983,0.0
2203,1984,0.0
2203,1985,0.0
2203,1986,0.0
2203,1987,0.0
2203,1988,0.0
2203,1989,0.0
2203,1990,0.0665498665159
2203,1991,0.085807023224
2203,1992,0.0749664313079
2203,1993,0.117256020905
2203,1994,0.138547920571
2203,1995,0.339189691795
2203,1996,0.345266290649
2203,1997,0.32539042216
2203,1998,0.164740203728
2203,1999,0.40897985672
2203,2000,0.407260102452
2203,2001,0.474712430201
2203,2002,0.279412320825
2203,2003,0.218214621152
2203,2004,0.301858859137
2203,2005,0.263623144295
2203,2006,0.252956671594
2203,2007,0.273552126754
2203,2008,0.315550561709
2203,2009,0.340014178242
2203,2010,0.273551603853
2203,2011,0.250584345607
2203,2012,0.188798273845
2203,2013,0.0193141281267
2203,2014,0.0
2203,2015,0.0
2204,1983,0.0
2204,1984,0.0
2204,1985,0.0
2204,1986,0.0
2204,1987,0.0
2204,1988,0.0
2204,1989,0.0
2204,1990,0.458846563236
2204,1991,0.462447445
2204,1992,0.451286759326
2204,1993,0.433267054233
2204,1994,0.493862111265
2204,1995,0.614688060472
2204,1996,0.388949390544
2204,1997,0.388520448541
2204,1998,0.155515930136
2204,1999,0.513047975758
2204,2000,0.499147320005
2204,2001,0.528495602825
2204,2002,0.51682916772
2204,2003,0.479451329078
2204,2004,0.358577293207
2204,2005,0.402764268119
2204,2006,0.385444553994
2204,2007,0.392332440581
2204,2008,0.549470295174
2204,2009,0.591174703957
2204,2010,0.387638700579
2204,2011,0.53688339248
2204,2012,0.356793541205
2204,2013,0.285623685083
2204,2014,0.0305091477668
2204,2015,0.0
2205,1983,0.0
2205,1984,0.0
2205,1985,0.0
2205,1986,0.0
2205,1987,0.0
2205,1988,0.0
2205,1989,0.0
2205,1990,0.141353519251
2205,1991,0.155330356397
2205,1992,0.149155469705
2205,1993,0.172447089116
2205,1994,0.224814307129
2205,1995,0.378791138514
2205,1996,0.371056790423
2205,1997,0.371105813389
2205,1998,0.137596677028
2205,1999,0.46132428107
2205,2000,0.453039281383
2205,2001,0.490368488181
2205,2002,0.509635461487
2205,2003,0.472329743629
2205,2004,0.35141659978
2205,2005,0.38292767959
2205,2006,0.357394360868
2205,2007,0.363166400112
2205,2008,0.527081877528
2205,2009,0.568712439414
2205,2010,0.351090670154
2205,2011,0.50361863866
2205,2012,0.323733930539
2205,2013,0.263251111805
2205,2014,0.0305091477668
2205,2015,0.0
2206,1983,0.0
2206,1984,0.0
2206,1985,0.0
2206,1986,0.0
2206,1987,0.0
2206,1988,0.0
2206,1989,0.0
2206,1990,0.141353519251
2206,1991,0.155330356397
2206,1992,0.149155469705
2206,1993,0.172447089116
2206,1994,0.224814307129
2206,1995,0.378791138514
2206,1996,0.371056790423
2206,1997,0.371105813389
2206,1998,0.137596677028
2206,1999,0.46132428107
2206,2000,0.453039281383
2206,2001,0.490368488181
2206,2002,0.509635461487
2206,2003,0.472329743629
2206,2004,0.351412202774
2206,2005,0.382923335445
2206,2006,0.357390068462
2206,2007,0.363162158217
2206,2008,0.527081877528
2206,2009,0.568708296592
2206,2010,0.351090670154
2206,2011,0.50361863866
2206,2012,0.323733930539
2206,2013,0.263251111805
2206,2014,0.0305091477668
2206,2015,0.0
2301,1983,0.0
2301,1984,0.0
2301,1985,0.0
2301,1986,0.0
2301,1987,0.0
2301,1988,0.0
2301,1989,0.0
2301,1990,0.298289900318
2301,1991,0.248209782363
2301,1992,0.0162153041214
2301,1993,0.0119572724251
2301,1994,0.0308025541114
2301,1995,0.00108277798282
2301,1996,0.018356082616
2301,1997,0.0
2301,1998,0.0249769243199
2301,1999,0.00679469224014
2301,2000,0.0558351939783
2301,2001,0.24223466466
2301,2002,0.0336828127873
2301,2003,0.0454003449413
2301,2004,0.110260132516
2301,2005,0.00248157684464
2301,2006,0.00806032817849
2301,2007,0.0202909275648
2301,2008,0.0409832780037
2301,2009,0.0299205547379
2301,2010,0.0453479023206
2301,2011,0.0914799498929
2301,2012,0.162085517994
2301,2013,0.00774569180315
2301,2014,0.0
2301,2015,0.0
2302,1983,0.0
2302,1984,0.0
2302,1985,0.0
2302,1986,0.0
2302,1987,0.0
2302,1988,0.0
2302,1989,0.0
2302,1990,0.298289900318
2302,1991,0.246904581891
2302,1992,0.0162153041214
2302,1993,0.0119572724251
2302,1994,0.0308025541114
2302,1995,0.00108277798282
2302,1996,0.018356082616
2302,1997,0.0
2302,1998,0.0249769243199
2302,1999,0.00679469224014
2302,2000,0.0558351939783
2302,2001,0.24223466466
2302,2002,0.0336828127873
2302,2003,0.0454003449413
2302,2004,0.110260132516
2302,2005,0.00248157684464
2302,2006,0.00806032817849
2302,2007,0.0202909275648
2302,2008,0.0409832780037
2302,2009,0.0299205547379
2302,2010,0.0453479023206
2302,2011,0.0914799498929
2302,2012,0.162085517994
2302,2013,0.00774569180315
2302,2014,0.0
2302,2015,0.0
2303,1983,0.0
2303,1984,0.0
2303,1985,0.0
2303,1986,0.0
2303,1987,0.0
2303,1988,0.0
2303,1989,0.0
2303,1990,0.298289900318
2303,1991,0.246904581891
2303,1992,0.0162153041214
2303,1993,0.0119572724251
2303,1994,0.0308025541114
2303,1995,0.00108277798282
2303,1996,0.018356082616
2303,1997,0.0
2303,1998,0.0249769243199
2303,1999,0.00679469224014
2303,2000,0.0558351939783
2303,2001,0.24223466466
2303,2002,0.0336828127873
2303,2003,0.0454003449413
2303,2004,0.110260132516
2303,2005,0.00248157684464
2303,2006,0.00806032817849
2303,2007,0.0202909275648
2303,2008,0.0409832780037
2303,2009,0.0299205547379
2303,2010,0.0453479023206
2303,2011,0.0914799498929
2303,2012,0.162085517994
2303,2013,0.00774569180315
2303,2014,0.0
2303,2015,0.0
2304,1983,0.0
2304,1984,0.0
2304,1985,0.0
2304,1986,0.0
2304,1987,0.0
2304,1988,0.0
2304,1989,0.0
2304,1990,0.298289900318
2304,1991,0.246904581891
2304,1992,0.0162153041214
2304,1993,0.0119572724251
2304,1994,0.0308025541114
2304,1995,0.00108277798282
2304,1996,0.018356082616
2304,1997,0.0
2304,1998,0.0249769243199
2304,1999,0.00679469224014
2304,2000,0.0558351939783
2304,2001,0.24223466466
2304,2002,0.0336828127873
2304,2003,0.0454003449413
2304,2004,0.110260132516
2304,2005,0.00248157684464
2304,2006,0.00806032817849
2304,2007,0.0202909275648
2304,2008,0.0409832780037
2304,2009,0.0299205547379
2304,2010,0.0453479023206
2304,2011,0.0914799498929
2304,2012,0.162085517994
2304,2013,0.00774569180315
2304,2014,0.0
2304,2015,0.0
3101,1983,0.0
3101,1984,0.0
3101,1985,0.0
3101,1986,0.0
3101,1987,0.0
3101,1988,0.0
3101,1989,0.0
3101,1990,0.866491258453
3101,1991,0.867302905917
3101,1992,0.80863186186
3101,1993,0.851232360324
3101,1994,0.83957487957
3101,1995,0.851352169044
3101,1996,0.775289043548
3101,1997,0.685998848688
3101,1998,0.803191309277
3101,1999,0.690434033284
3101,2000,0.690183666724
3101,2001,0.906897400996
3101,2002,0.918488540242
3101,2003,0.866984683463
3101,2004,0.514586526989
3101,2005,0.558661606916
3101,2006,0.752672965419
3101,2007,0.922133788821
3101,2008,0.904239698054
3101,2009,0.925478348341
3101,2010,0.883669605747
3101,2011,0.867136980332
3101,2012,0.838675773541
3101,2013,0.576496940718
3101,2014,0.0312625335298
3101,2015,0.0
3102,1983,0.0
3102,1984,0.0
3102,1985,0.0
3102,1986,0.0
3102,1987,0.0
3102,1988,0.0
3102,1989,0.0
3102,1990,0.623608736583
3102,1991,0.59333877629
3102,1992,0.552826278466
3102,1993,0.765851698355
3102,1994,0.770308351238
3102,1995,0.727083852416
3102,1996,0.672109670095
3102,1997,0.577336906989
3102,1998,0.302655701762
3102,1999,0.587100478565
3102,2000,0.615797505486
3102,2001,0.841516869945
3102,2002,0.62360816245
3102,2003,0.825779172462
3102,2004,0.662406871011
3102,2005,0.664034073234
3102,2006,0.886961099427
3102,2007,0.881501851456
3102,2008,0.874404401021
3102,2009,0.882617440557
3102,2010,0.851748437129
3102,2011,0.847053777219
3102,2012,0.828455466662
3102,2013,0.579170092563
3102,2014,0.0201839122323
3102,2015,0.0
3103,1983,0.0
3103,1984,0.0
3103,1985,0.0
3103,1986,0.0
3103,1987,0.0
3103,1988,0.0
3103,1989,0.0
3103,1990,0.449286412217
3103,1991,0.449123302797
3103,1992,0.267075285299
3103,1993,0.320033889759
